page_id,category,subcategory,gt_rel,html_rel,clean_rel,digital_rel,real_rel,real_chain_label,real_chain_cn,paper_condition,lighting_condition,capture_method,page_info_image_path,page_info_matches_expected
05_finance/09_fund_prospectus/fund_prospectus_009,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_009.json,05_finance/09_fund_prospectus/fund_prospectus_009.html,05_finance/09_fund_prospectus/fund_prospectus_009.png,05_finance/09_fund_prospectus/fund_prospectus_009.png,05_finance/09_fund_prospectus/fund_prospectus_009__real_phone_flat_normal_top.jpg,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_009.png,true
05_finance/09_fund_prospectus/fund_prospectus_010,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_010.json,05_finance/09_fund_prospectus/fund_prospectus_010.html,05_finance/09_fund_prospectus/fund_prospectus_010.png,05_finance/09_fund_prospectus/fund_prospectus_010.png,05_finance/09_fund_prospectus/fund_prospectus_010__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_010.png,true
05_finance/09_fund_prospectus/fund_prospectus_011,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_011.json,05_finance/09_fund_prospectus/fund_prospectus_011.html,05_finance/09_fund_prospectus/fund_prospectus_011.png,05_finance/09_fund_prospectus/fund_prospectus_011.png,05_finance/09_fund_prospectus/fund_prospectus_011__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_011.png,true
05_finance/09_fund_prospectus/fund_prospectus_012,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_012.json,05_finance/09_fund_prospectus/fund_prospectus_012.html,05_finance/09_fund_prospectus/fund_prospectus_012.png,05_finance/09_fund_prospectus/fund_prospectus_012.png,05_finance/09_fund_prospectus/fund_prospectus_012__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_012.png,true
05_finance/09_fund_prospectus/fund_prospectus_013,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_013.json,05_finance/09_fund_prospectus/fund_prospectus_013.html,05_finance/09_fund_prospectus/fund_prospectus_013.png,05_finance/09_fund_prospectus/fund_prospectus_013.png,05_finance/09_fund_prospectus/fund_prospectus_013__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_013.png,true
05_finance/09_fund_prospectus/fund_prospectus_014,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_014.json,05_finance/09_fund_prospectus/fund_prospectus_014.html,05_finance/09_fund_prospectus/fund_prospectus_014.png,05_finance/09_fund_prospectus/fund_prospectus_014.png,05_finance/09_fund_prospectus/fund_prospectus_014__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_014.png,true
05_finance/09_fund_prospectus/fund_prospectus_015,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_015.json,05_finance/09_fund_prospectus/fund_prospectus_015.html,05_finance/09_fund_prospectus/fund_prospectus_015.png,05_finance/09_fund_prospectus/fund_prospectus_015.png,05_finance/09_fund_prospectus/fund_prospectus_015__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_015.png,true
05_finance/09_fund_prospectus/fund_prospectus_016,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_016.json,05_finance/09_fund_prospectus/fund_prospectus_016.html,05_finance/09_fund_prospectus/fund_prospectus_016.png,05_finance/09_fund_prospectus/fund_prospectus_016.png,05_finance/09_fund_prospectus/fund_prospectus_016__real_phone_flat_normal_top.jpg,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_016.png,true
05_finance/09_fund_prospectus/fund_prospectus_017,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_017.json,05_finance/09_fund_prospectus/fund_prospectus_017.html,05_finance/09_fund_prospectus/fund_prospectus_017.png,05_finance/09_fund_prospectus/fund_prospectus_017.png,05_finance/09_fund_prospectus/fund_prospectus_017__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_017.png,true
05_finance/09_fund_prospectus/fund_prospectus_018,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_018.json,05_finance/09_fund_prospectus/fund_prospectus_018.html,05_finance/09_fund_prospectus/fund_prospectus_018.png,05_finance/09_fund_prospectus/fund_prospectus_018.png,05_finance/09_fund_prospectus/fund_prospectus_018__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_018.png,true
05_finance/09_fund_prospectus/fund_prospectus_019,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_019.json,05_finance/09_fund_prospectus/fund_prospectus_019.html,05_finance/09_fund_prospectus/fund_prospectus_019.png,05_finance/09_fund_prospectus/fund_prospectus_019.png,05_finance/09_fund_prospectus/fund_prospectus_019__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_019.png,true
05_finance/09_fund_prospectus/fund_prospectus_020,05_finance,09_fund_prospectus,05_finance/09_fund_prospectus/fund_prospectus_020.json,05_finance/09_fund_prospectus/fund_prospectus_020.html,05_finance/09_fund_prospectus/fund_prospectus_020.png,05_finance/09_fund_prospectus/fund_prospectus_020.png,05_finance/09_fund_prospectus/fund_prospectus_020__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/09_fund_prospectus/fund_prospectus_020.png,true
05_finance/10_credit_report/credit_report_001,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_001.json,05_finance/10_credit_report/credit_report_001.html,05_finance/10_credit_report/credit_report_001.png,05_finance/10_credit_report/credit_report_001.png,05_finance/10_credit_report/credit_report_001__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/10_credit_report/credit_report_001.png,true
05_finance/10_credit_report/credit_report_002,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_002.json,05_finance/10_credit_report/credit_report_002.html,05_finance/10_credit_report/credit_report_002.png,05_finance/10_credit_report/credit_report_002.png,05_finance/10_credit_report/credit_report_002__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_002.png,true
05_finance/10_credit_report/credit_report_003,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_003.json,05_finance/10_credit_report/credit_report_003.html,05_finance/10_credit_report/credit_report_003.png,05_finance/10_credit_report/credit_report_003.png,05_finance/10_credit_report/credit_report_003__real_phone_flat_flash_top.png,phone_flat_flash_top,手机拍纸质文档,平整,闪光灯,俯拍,05_finance/10_credit_report/credit_report_003.png,true
05_finance/10_credit_report/credit_report_004,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_004.json,05_finance/10_credit_report/credit_report_004.html,05_finance/10_credit_report/credit_report_004.png,05_finance/10_credit_report/credit_report_004.png,05_finance/10_credit_report/credit_report_004__real_screenshot_compressed.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_004.png,true
05_finance/10_credit_report/credit_report_005,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_005.json,05_finance/10_credit_report/credit_report_005.html,05_finance/10_credit_report/credit_report_005.png,05_finance/10_credit_report/credit_report_005.png,05_finance/10_credit_report/credit_report_005__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/10_credit_report/credit_report_005.png,true
05_finance/10_credit_report/credit_report_006,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_006.json,05_finance/10_credit_report/credit_report_006.html,05_finance/10_credit_report/credit_report_006.png,05_finance/10_credit_report/credit_report_006.png,05_finance/10_credit_report/credit_report_006__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_006.png,true
05_finance/10_credit_report/credit_report_007,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_007.json,05_finance/10_credit_report/credit_report_007.html,05_finance/10_credit_report/credit_report_007.png,05_finance/10_credit_report/credit_report_007.png,05_finance/10_credit_report/credit_report_007__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_007.png,true
05_finance/10_credit_report/credit_report_008,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_008.json,05_finance/10_credit_report/credit_report_008.html,05_finance/10_credit_report/credit_report_008.png,05_finance/10_credit_report/credit_report_008.png,05_finance/10_credit_report/credit_report_008__real_screenshot_compressed.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_008.png,true
05_finance/10_credit_report/credit_report_009,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_009.json,05_finance/10_credit_report/credit_report_009.html,05_finance/10_credit_report/credit_report_009.png,05_finance/10_credit_report/credit_report_009.png,05_finance/10_credit_report/credit_report_009__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/10_credit_report/credit_report_009.png,true
05_finance/10_credit_report/credit_report_010,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_010.json,05_finance/10_credit_report/credit_report_010.html,05_finance/10_credit_report/credit_report_010.png,05_finance/10_credit_report/credit_report_010.png,05_finance/10_credit_report/credit_report_010__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_010.png,true
05_finance/10_credit_report/credit_report_011,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_011.json,05_finance/10_credit_report/credit_report_011.html,05_finance/10_credit_report/credit_report_011.png,05_finance/10_credit_report/credit_report_011.png,05_finance/10_credit_report/credit_report_011__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_011.png,true
05_finance/10_credit_report/credit_report_012,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_012.json,05_finance/10_credit_report/credit_report_012.html,05_finance/10_credit_report/credit_report_012.png,05_finance/10_credit_report/credit_report_012.png,05_finance/10_credit_report/credit_report_012__real_screenshot_na_na_na.jpg,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_012.png,true
05_finance/10_credit_report/credit_report_013,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_013.json,05_finance/10_credit_report/credit_report_013.html,05_finance/10_credit_report/credit_report_013.png,05_finance/10_credit_report/credit_report_013.png,05_finance/10_credit_report/credit_report_013__real_screenshot_compressed.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_013.png,true
05_finance/10_credit_report/credit_report_014,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_014.json,05_finance/10_credit_report/credit_report_014.html,05_finance/10_credit_report/credit_report_014.png,05_finance/10_credit_report/credit_report_014.png,05_finance/10_credit_report/credit_report_014__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_014.png,true
05_finance/10_credit_report/credit_report_015,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_015.json,05_finance/10_credit_report/credit_report_015.html,05_finance/10_credit_report/credit_report_015.png,05_finance/10_credit_report/credit_report_015.png,05_finance/10_credit_report/credit_report_015__real_screenshot_compressed.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_015.png,true
05_finance/10_credit_report/credit_report_016,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_016.json,05_finance/10_credit_report/credit_report_016.html,05_finance/10_credit_report/credit_report_016.png,05_finance/10_credit_report/credit_report_016.png,05_finance/10_credit_report/credit_report_016__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_016.png,true
05_finance/10_credit_report/credit_report_017,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_017.json,05_finance/10_credit_report/credit_report_017.html,05_finance/10_credit_report/credit_report_017.png,05_finance/10_credit_report/credit_report_017.png,05_finance/10_credit_report/credit_report_017__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/10_credit_report/credit_report_017.png,true
05_finance/10_credit_report/credit_report_018,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_018.json,05_finance/10_credit_report/credit_report_018.html,05_finance/10_credit_report/credit_report_018.png,05_finance/10_credit_report/credit_report_018.png,05_finance/10_credit_report/credit_report_018__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_018.png,true
05_finance/10_credit_report/credit_report_019,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_019.json,05_finance/10_credit_report/credit_report_019.html,05_finance/10_credit_report/credit_report_019.png,05_finance/10_credit_report/credit_report_019.png,05_finance/10_credit_report/credit_report_019__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,05_finance/10_credit_report/credit_report_019.png,true
05_finance/10_credit_report/credit_report_020,05_finance,10_credit_report,05_finance/10_credit_report/credit_report_020.json,05_finance/10_credit_report/credit_report_020.html,05_finance/10_credit_report/credit_report_020.png,05_finance/10_credit_report/credit_report_020.png,05_finance/10_credit_report/credit_report_020__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,05_finance/10_credit_report/credit_report_020.png,true
06_medical/01_medical_report/medical_report_001,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_001.json,06_medical/01_medical_report/medical_report_001.html,06_medical/01_medical_report/medical_report_001.png,06_medical/01_medical_report/medical_report_001.png,06_medical/01_medical_report/medical_report_001__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_001.png,true
06_medical/01_medical_report/medical_report_002,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_002.json,06_medical/01_medical_report/medical_report_002.html,06_medical/01_medical_report/medical_report_002.png,06_medical/01_medical_report/medical_report_002.png,06_medical/01_medical_report/medical_report_002__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_002.png,true
06_medical/01_medical_report/medical_report_003,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_003.json,06_medical/01_medical_report/medical_report_003.html,06_medical/01_medical_report/medical_report_003.png,06_medical/01_medical_report/medical_report_003.png,06_medical/01_medical_report/medical_report_003__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_003.png,true
06_medical/01_medical_report/medical_report_004,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_004.json,06_medical/01_medical_report/medical_report_004.html,06_medical/01_medical_report/medical_report_004.png,06_medical/01_medical_report/medical_report_004.png,06_medical/01_medical_report/medical_report_004__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_004.png,true
06_medical/01_medical_report/medical_report_005,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_005.json,06_medical/01_medical_report/medical_report_005.html,06_medical/01_medical_report/medical_report_005.png,06_medical/01_medical_report/medical_report_005.png,06_medical/01_medical_report/medical_report_005__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_005.png,true
06_medical/01_medical_report/medical_report_006,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_006.json,06_medical/01_medical_report/medical_report_006.html,06_medical/01_medical_report/medical_report_006.png,06_medical/01_medical_report/medical_report_006.png,06_medical/01_medical_report/medical_report_006__real_phone_flat_normal_top.jpg,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_006.png,true
06_medical/01_medical_report/medical_report_007,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_007.json,06_medical/01_medical_report/medical_report_007.html,06_medical/01_medical_report/medical_report_007.png,06_medical/01_medical_report/medical_report_007.png,06_medical/01_medical_report/medical_report_007__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_007.png,true
06_medical/01_medical_report/medical_report_008,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_008.json,06_medical/01_medical_report/medical_report_008.html,06_medical/01_medical_report/medical_report_008.png,06_medical/01_medical_report/medical_report_008.png,06_medical/01_medical_report/medical_report_008__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_008.png,true
06_medical/01_medical_report/medical_report_009,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_009.json,06_medical/01_medical_report/medical_report_009.html,06_medical/01_medical_report/medical_report_009.png,06_medical/01_medical_report/medical_report_009.png,06_medical/01_medical_report/medical_report_009__real_phone_flat_flash_top.png,phone_flat_flash_top,手机拍纸质文档,平整,闪光灯,俯拍,06_medical/01_medical_report/medical_report_009.png,true
06_medical/01_medical_report/medical_report_010,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_010.json,06_medical/01_medical_report/medical_report_010.html,06_medical/01_medical_report/medical_report_010.png,06_medical/01_medical_report/medical_report_010.png,06_medical/01_medical_report/medical_report_010__real_screen_na_screen_screen.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,06_medical/01_medical_report/medical_report_010.png,true
06_medical/01_medical_report/medical_report_011,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_011.json,06_medical/01_medical_report/medical_report_011.html,06_medical/01_medical_report/medical_report_011.png,06_medical/01_medical_report/medical_report_011.png,06_medical/01_medical_report/medical_report_011__real_phone_flat_flash_top.png,phone_flat_flash_top,手机拍纸质文档,平整,闪光灯,俯拍,06_medical/01_medical_report/medical_report_011.png,true
06_medical/01_medical_report/medical_report_012,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_012.json,06_medical/01_medical_report/medical_report_012.html,06_medical/01_medical_report/medical_report_012.png,06_medical/01_medical_report/medical_report_012.png,06_medical/01_medical_report/medical_report_012__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_012.png,true
06_medical/01_medical_report/medical_report_013,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_013.json,06_medical/01_medical_report/medical_report_013.html,06_medical/01_medical_report/medical_report_013.png,06_medical/01_medical_report/medical_report_013.png,06_medical/01_medical_report/medical_report_013__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_013.png,true
06_medical/01_medical_report/medical_report_014,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_014.json,06_medical/01_medical_report/medical_report_014.html,06_medical/01_medical_report/medical_report_014.png,06_medical/01_medical_report/medical_report_014.png,06_medical/01_medical_report/medical_report_014__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_014.png,true
06_medical/01_medical_report/medical_report_015,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_015.json,06_medical/01_medical_report/medical_report_015.html,06_medical/01_medical_report/medical_report_015.png,06_medical/01_medical_report/medical_report_015.png,06_medical/01_medical_report/medical_report_015__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_015.png,true
06_medical/01_medical_report/medical_report_016,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_016.json,06_medical/01_medical_report/medical_report_016.html,06_medical/01_medical_report/medical_report_016.png,06_medical/01_medical_report/medical_report_016.png,06_medical/01_medical_report/medical_report_016__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_016.png,true
06_medical/01_medical_report/medical_report_017,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_017.json,06_medical/01_medical_report/medical_report_017.html,06_medical/01_medical_report/medical_report_017.png,06_medical/01_medical_report/medical_report_017.png,06_medical/01_medical_report/medical_report_017__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_017.png,true
06_medical/01_medical_report/medical_report_018,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_018.json,06_medical/01_medical_report/medical_report_018.html,06_medical/01_medical_report/medical_report_018.png,06_medical/01_medical_report/medical_report_018.png,06_medical/01_medical_report/medical_report_018__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,06_medical/01_medical_report/medical_report_018.png,true
06_medical/01_medical_report/medical_report_019,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_019.json,06_medical/01_medical_report/medical_report_019.html,06_medical/01_medical_report/medical_report_019.png,06_medical/01_medical_report/medical_report_019.png,06_medical/01_medical_report/medical_report_019__real_screen_na_screen_screen.jpg,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,06_medical/01_medical_report/medical_report_019.png,true
06_medical/01_medical_report/medical_report_020,06_medical,01_medical_report,06_medical/01_medical_report/medical_report_020.json,06_medical/01_medical_report/medical_report_020.html,06_medical/01_medical_report/medical_report_020.png,06_medical/01_medical_report/medical_report_020.png,06_medical/01_medical_report/medical_report_020__real_phone_flat_flash_top.png,phone_flat_flash_top,手机拍纸质文档,平整,闪光灯,俯拍,06_medical/01_medical_report/medical_report_020.png,true
06_medical/02_prescription/prescription_001,06_medical,02_prescription,06_medical/02_prescription/prescription_001.json,06_medical/02_prescription/prescription_001.html,06_medical/02_prescription/prescription_001.png,06_medical/02_prescription/prescription_001.png,06_medical/02_prescription/prescription_001__real_phone_creased_normal_top.png,phone_creased_indoor_normal_top,手机拍纸质文档,折痕/褶皱,室内正常光,俯拍,06_medical/02_prescription/prescription_001.png,true
06_medical/02_prescription/prescription_002,06_medical,02_prescription,06_medical/02_prescription/prescription_002.json,06_medical/02_prescription/prescription_002.html,06_medical/02_prescription/prescription_002.png,06_medical/02_prescription/prescription_002.png,06_medical/02_prescription/prescription_002__real_phone_flat_low_oblique.jpg,phone_flat_indoor_low_oblique,手机拍纸质文档,平整,室内暗光,斜拍(30-45度),06_medical/02_prescription/prescription_002.png,true
06_medical/02_prescription/prescription_003,06_medical,02_prescription,06_medical/02_prescription/prescription_003.json,06_medical/02_prescription/prescription_003.html,06_medical/02_prescription/prescription_003.png,06_medical/02_prescription/prescription_003.png,06_medical/02_prescription/prescription_003__real_phone_creased_normal_top.png,phone_creased_indoor_normal_top,手机拍纸质文档,折痕/褶皱,室内正常光,俯拍,06_medical/02_prescription/prescription_003.png,true
06_medical/02_prescription/prescription_004,06_medical,02_prescription,06_medical/02_prescription/prescription_004.json,06_medical/02_prescription/prescription_004.html,06_medical/02_prescription/prescription_004.png,06_medical/02_prescription/prescription_004.png,06_medical/02_prescription/prescription_004__real_phone_flat_low_oblique.png,phone_flat_indoor_low_oblique,手机拍纸质文档,平整,室内暗光,斜拍(30-45度),06_medical/02_prescription/prescription_004.png,true
06_medical/02_prescription/prescription_005,06_medical,02_prescription,06_medical/02_prescription/prescription_005.json,06_medical/02_prescription/prescription_005.html,06_medical/02_prescription/prescription_005.png,06_medical/02_prescription/prescription_005.png,06_medical/02_prescription/prescription_005__real_phone_creased_normal_top.png,phone_creased_indoor_normal_top,手机拍纸质文档,折痕/褶皱,室内正常光,俯拍,06_medical/02_prescription/prescription_005.png,true
06_medical/02_prescription/prescription_006,06_medical,02_prescription,06_medical/02_prescription/prescription_006.json,06_medical/02_prescription/prescription_006.html,06_medical/02_prescription/prescription_006.png,06_medical/02_prescription/prescription_006.png,06_medical/02_prescription/prescription_006__real_phone_flat_low_oblique.jpg,phone_flat_indoor_low_oblique,手机拍纸质文档,平整,室内暗光,斜拍(30-45度),06_medical/02_prescription/prescription_006.png,true
06_medical/02_prescription/prescription_007,06_medical,02_prescription,06_medical/02_prescription/prescription_007.json,06_medical/02_prescription/prescription_007.html,06_medical/02_prescription/prescription_007.png,06_medical/02_prescription/prescription_007.png,06_medical/02_prescription/prescription_007__real_phone_creased_normal_top.png,phone_creased_indoor_normal_top,手机拍纸质文档,折痕/褶皱,室内正常光,俯拍,06_medical/02_prescription/prescription_007.png,true
06_medical/02_prescription/prescription_008,06_medical,02_prescription,06_medical/02_prescription/prescription_008.json,06_medical/02_prescription/prescription_008.html,06_medical/02_prescription/prescription_008.png,06_medical/02_prescription/prescription_008.png,06_medical/02_prescription/prescription_008__real_phone_flat_low_oblique.png,phone_flat_indoor_low_oblique,手机拍纸质文档,平整,室内暗光,斜拍(30-45度),06_medical/02_prescription/prescription_008.png,true
06_medical/02_prescription/prescription_009,06_medical,02_prescription,06_medical/02_prescription/prescription_009.json,06_medical/02_prescription/prescription_009.html,06_medical/02_prescription/prescription_009.png,06_medical/02_prescription/prescription_009.png,06_medical/02_prescription/prescription_009__real_phone_creased_normal_top.png,phone_creased_indoor_normal_top,手机拍纸质文档,折痕/褶皱,室内正常光,俯拍,06_medical/02_prescription/prescription_009.png,true
06_medical/02_prescription/prescription_010,06_medical,02_prescription,06_medical/02_prescription/prescription_010.json,06_medical/02_prescription/prescription_010.html,06_medical/02_prescription/prescription_010.png,06_medical/02_prescription/prescription_010.png,06_medical/02_prescription/prescription_010__real_phone_flat_low_oblique.png,phone_flat_indoor_low_oblique,手机拍纸质文档,平整,室内暗光,斜拍(30-45度),06_medical/02_prescription/prescription_010.png,true
06_medical/02_prescription/prescription_011,06_medical,02_prescription,06_medical/02_prescription/prescription_011.json,06_medical/02_prescription/prescription_011.html,06_medical/02_prescription/prescription_011.png,06_medical/02_prescription/prescription_011.png,06_medical/02_prescription/prescription_011__real_phone_creased_normal_top.png,phone_creased_indoor_normal_top,手机拍纸质文档,折痕/褶皱,室内正常光,俯拍,06_medical/02_prescription/prescription_011.png,true
06_medical/02_prescription/prescription_012,06_medical,02_prescription,06_medical/02_prescription/prescription_012.json,06_medical/02_prescription/prescription_012.html,06_medical/02_prescription/prescription_012.png,06_medical/02_prescription/prescription_012.png,06_medical/02_prescription/prescription_012__real_phone_flat_low_oblique.png,phone_flat_indoor_low_oblique,手机拍纸质文档,平整,室内暗光,斜拍(30-45度),06_medical/02_prescription/prescription_012.png,true
